job_id,searched_role,job_title,company,location,category,job_type,posted_date,description,redirect_url
5785771090,Data Engineer,Data Engineer,Capco,India,IT Jobs,full_time,2026-07-03T00:54:13Z,"This job is with Capco, an inclusive employer and a member of myGwork – the largest global platform for the LGBTQ business community. Please do not contact the recruiter directly. About Us “Capco, a Wipro company, is a global technology and management consulting firm. Awarded with Consultancy of the year in the British Bank Award and has been ranked Top 100 Best Companies for Women in India 2022 by Avtar & Seramount. With our presence across 32 cities across globe, we support 100 clients across…",https://www.adzuna.in/land/ad/5785771090?se=kK-GTUJ_8RGgn4__gUcV8g&utm_medium=api&utm_source=37cd346e&v=2AE78A413FA6CAC0B8379B98BD0B5CBF96DC50FE
5793572442,Data Engineer,Data Engineer,Kyndryl,"Noida, Gautam Buddha Nagar",IT Jobs,full_time,2026-07-09T07:31:48Z,"This job is with Kyndryl, an inclusive employer and a member of myGwork – the largest global platform for the LGBTQ business community. Please do not contact the recruiter directly. Who We Are At Kyndryl, we run and reimagine the mission-critical technology systems that drive advantage for the world's leading businesses. We are at the heart of progress; with proven expertise and a continuous flow of AI-powered insight, enabling smarter decisions, faster innovation, and a lasting competitive edg…",https://www.adzuna.in/land/ad/5793572442?se=kK-GTUJ_8RGgn4__gUcV8g&utm_medium=api&utm_source=37cd346e&v=024685EC7EF41BE8D243D5C1121B4583C565DD6F
5791275981,Data Engineer,Data Engineer,Kyndryl,"Bangalore, Karnataka",IT Jobs,full_time,2026-07-08T01:30:25Z,"This job is with Kyndryl, an inclusive employer and a member of myGwork – the largest global platform for the LGBTQ business community. Please do not contact the recruiter directly. Who We Are At Kyndryl, we run and reimagine the mission-critical technology systems that drive advantage for the world's leading businesses. We are at the heart of progress; with proven expertise and a continuous flow of AI-powered insight, enabling smarter decisions, faster innovation, and a lasting competitive edg…",https://www.adzuna.in/land/ad/5791275981?se=kK-GTUJ_8RGgn4__gUcV8g&utm_medium=api&utm_source=37cd346e&v=A1FA0E5BD5F660AE85CBE7823DA4FD0848273FC6
5785772822,Data Engineer,Data Engineer - Scala,Capco,"Bangalore, Karnataka",IT Jobs,full_time,2026-07-03T00:54:30Z,"This job is with Capco, an inclusive employer and a member of myGwork – the largest global platform for the LGBTQ business community. Please do not contact the recruiter directly. Job Title: Senior Data Engineer - Scala Job Description: The Senior Data Engineer will be responsible for designing, developing, and maintaining scalable data pipelines and building out new API integrations to support continuing increases in data volume and complexity. They will collaborate with analytics and business…",https://www.adzuna.in/land/ad/5785772822?se=kK-GTUJ_8RGgn4__gUcV8g&utm_medium=api&utm_source=37cd346e&v=2E46283AF1DED7C003304972B5046CC54DC01701
5790410583,Data Engineer,Lead - Data Engineer,Kyndryl,"Bangalore, Karnataka",IT Jobs,full_time,2026-07-07T05:28:44Z,"This job is with Kyndryl, an inclusive employer and a member of myGwork – the largest global platform for the LGBTQ business community. Please do not contact the recruiter directly. Who We Are At Kyndryl, we run and reimagine the mission-critical technology systems that drive advantage for the world's leading businesses. We are at the heart of progress; with proven expertise and a continuous flow of AI-powered insight, enabling smarter decisions, faster innovation, and a lasting competitive edg…",https://www.adzuna.in/land/ad/5790410583?se=kK-GTUJ_8RGgn4__gUcV8g&utm_medium=api&utm_source=37cd346e&v=3BB2EDE624A855D0D4B1CD1B038F208A17A336AB
5785772267,Data Engineer,GCP Data Engineer,Capco,"Pune, Maharashtra",IT Jobs,full_time,2026-07-03T00:54:24Z,"This job is with Capco, an inclusive employer and a member of myGwork – the largest global platform for the LGBTQ business community. Please do not contact the recruiter directly. About Us “Capco, a Wipro company, is a global technology and management consulting firm. Awarded with Consultancy of the year in the British Bank Award and has been ranked Top 100 Best Companies for Women in India 2022 by Avtar & Seramount. With our presence across 32 cities across globe, we support 100 clients across…",https://www.adzuna.in/land/ad/5785772267?se=kK-GTUJ_8RGgn4__gUcV8g&utm_medium=api&utm_source=37cd346e&v=DD4D6AE5735D8D0EE10198C4770AC022908768C5
5792883609,Data Engineer,Staff Data Engineer,Warner Bros. Discovery,"Hyderabad, Telangana",IT Jobs,full_time,2026-07-08T22:17:58Z,"This job is with Warner Bros. Discovery, an inclusive employer and a member of myGwork – the largest global platform for the LGBTQ business community. Please do not contact the recruiter directly. Welcome to Warner Bros. Discovery… the stuff dreams are made of. Who We Are… When we say, “the stuff dreams are made of,” we’re not just referring to the world of wizards, dragons and superheroes, or even to the wonders of Planet Earth. Behind WBD’s vast portfolio of iconic content and beloved brands,…",https://www.adzuna.in/land/ad/5792883609?se=kK-GTUJ_8RGgn4__gUcV8g&utm_medium=api&utm_source=37cd346e&v=2E4A56683EB8776ED255D4E457C42D4BA792D557
5792095554,Data Engineer,"Sr, Data Engineer",eBay,"Bangalore, Karnataka",IT Jobs,full_time,2026-07-08T11:28:30Z,"This job is with eBay, an inclusive employer and a member of myGwork – the largest global platform for the LGBTQ business community. Please do not contact the recruiter directly. At eBay, we're more than a global ecommerce leader - we're changing the way the world shops and sells. Our platform empowers millions of buyers and sellers in more than 190 markets around the world. We're committed to pushing boundaries and leaving our mark as we reinvent the future of ecommerce for enthusiasts. Our cu…",https://www.adzuna.in/land/ad/5792095554?se=kK-GTUJ_8RGgn4__gUcV8g&utm_medium=api&utm_source=37cd346e&v=CC07E0407D6E68C9A22D4C8B092964EA7E49DABD
5797434640,Data Engineer,Senior Data Engineer,ABB,"Bangalore, Karnataka",IT Jobs,full_time,2026-07-12T06:10:25Z,"This job is with ABB, an inclusive employer and a member of myGwork – the largest global platform for the LGBTQ business community. Please do not contact the recruiter directly. At ABB, we help industries run leaner and cleaner—and every person here makes that happen. You’ll be empowered to lead, supported to grow, and proud of the impact we create together. Join us and help run what runs the world. This Position reports to: ELSE Global Sustainability Business Proc Your role and responsibilitie…",https://www.adzuna.in/land/ad/5797434640?se=kK-GTUJ_8RGgn4__gUcV8g&utm_medium=api&utm_source=37cd346e&v=C2029BE80B83978566C1AE9A98338C0C20563630
5785772386,Data Engineer,Senior Data Engineer,Moody's,"Bangalore, Karnataka",IT Jobs,full_time,2026-07-03T00:54:25Z,"This job is with Moody's, an inclusive employer and a member of myGwork – the largest global platform for the LGBTQ business community. Please do not contact the recruiter directly. At Moody's, we unite the brightest minds to turn today’s risks into tomorrow’s opportunities. We do this by striving to create an inclusive environment where everyone feels welcome to be who they are—with the freedom to exchange ideas, think innovatively, and listen to each other and customers in meaningful ways. Mo…",https://www.adzuna.in/land/ad/5785772386?se=kK-GTUJ_8RGgn4__gUcV8g&utm_medium=api&utm_source=37cd346e&v=6FB4572534CB5DA1251B3EED6079C07D8F51D424
